,char,movie,mbti,votes
777,Jane ,Survive,XXXX,2 Pdb Votes
778,Beatrice of Wales,"Red, White & Royal Blue",INFP,3 Pdb Votes
779,Olivia Lawrence,Masquerade (1988),INFP,3 Pdb Votes
780,Kelly,2:37 (2006),XXXX,1 Pdb Vote
781,Marina,Hans Christian Andersen's The Little Mermaid (1975,INFP,8 Pdb Votes
782,Jacques,Au Hasard Balthasar,INFP,2 Pdb Votes
783,Mirko Topalović,Maratonci trče počasni krug (1982),INFP,9 Pdb Votes
784,Prince Ludovico de Saxe,Children of Divorce (1927),XXXX,7 Pdb Votes
785,Jeordie Love,Jeordie Love,INFP,4 Pdb Votes
786,Zoe,Head Count (2018),INFP,19 Pdb Votes
787,Erik,Erik the Viking (1989),XXXX,12 Pdb Votes
788,Bob Marley ,Bob Marley: One Love,INFP,2 Pdb Votes
789,Wang Wei,长安三万里 Chang An,INFP,5 Pdb Votes
790,Küçük Enişte,Tosun Pasha,INFP,8 Pdb Votes
791,Kay,The Snow Queen (Russian: Снежная королева,INFP,1 Pdb Vote
792,Carpathia,Titanic (1997),INFP,3 Pdb Votes
793,Henry,Lola Versus,XXXX,1 Pdb Vote
794,Black cat,Ivan Vasilievich: Back to the Future,INFP,1 Pdb Vote
795,Heidi,Somersault (2004),XXXX,1 Pdb Vote
796,Harold Fry,The Unlikely Pilgrimage of Harold Fry,XXXX,1 Pdb Vote
797,Onus,Treasure Planet (2002),XXXX,2 Pdb Votes
798,Joanna Reed,Last Night (2010),INFJ,0
799,Noah Newman,The Fugitive (1993),INFP,0
800,Ariel's Voice,The Little Mermaid (2023 film),INFP,10 Pdb Votes
801,Alexander,Dawn of the Planet of the Apes,INFP,11 Pdb Votes
802,Lynn Linden,Interstate 60 (2002),INFP,3 Pdb Votes
803,Chiara,The Equalizer ( 2014- 2018),XXXX,1 Pdb Vote
804,Molly Carlisle ,Nightmare Alley (1947),INFP,9 Pdb Votes
805,Julie Hart (Tilda Swinton recast),The Souvenir (2019),XXXX,2 Pdb Votes
806,Sophia,Bird Box Barcelona (2023),INFP,3 Pdb Votes
807,Mark Davis,Freddy vs Jason,INFP,9 Pdb Votes
808,Susie Honokoe,1700s ft,INFP,9 Pdb Votes
809,Mr. Emily,1700s ft,INFP,9 Pdb Votes
810,Diego the Squire,Nimona (2023),INFP,34 Pdb Votes
811,Kenneth Bainbridge,Oppenheimer (2023),XXXX,7 Pdb Votes
812,Luci,Javier: el Despertar de Poruni,XXXX,11 Pdb Votes
813,Lei Lei,Kung Fu Panda (Franchise),INFP,9 Pdb Votes
814,Snow Leopard (Former Furious Five),Kung Fu Panda (Franchise),INFP,4 Pdb Votes
815,Patrick Smash,Thunderpants (2002),XXXX,2 Pdb Votes
816,Changpu,Kung Fu Panda (Franchise),INFP,1 Pdb Vote
817,Aim,Happy Old Year,ISFJ,2 Pdb Votes
818,Andy Hertzfeld,Steve Jobs (2015),INFP,1 Pdb Vote
819,Lt. Terrence Embry,High Crimes (2002),XXXX,1 Pdb Vote
820,Clara,Polite Society,XXXX,1 Pdb Vote
821,Jeremy,Fear Street (Franchise),XXXX,2 Pdb Votes
822,Pierre,Paris (2008),XXXX,11 Pdb Votes
823,Suzanne Simonin,La Religieuse (1966),INFP,5 Pdb Votes
824,Chip Penderghast,Easy A (2010),INFP,2 Pdb Votes
825,Dylan (New Nightmare),A Nightmare on Elm Street (Franchise),INFP,6 Pdb Votes
826,Spleen,Mune: Guardian of the Moon,INFP,2 Pdb Votes
827,Helen Hannah,Apocalypse (film series),INFP,3 Pdb Votes
828,Pomme,La Dentellière (The Lacemaker),INFP,27 Pdb Votes
829,"Peter Parker ""LEGO Spider-Man""",Spider-Man: Across the Spider-Verse (2023),INFP,3 Pdb Votes
830,Sandra Kienzler,One Fine Morning (2022),INFP,3 Pdb Votes
831,"Old Barry ""Dark Flash""",The Flash (2023),INFP,9 Pdb Votes
832,"Leopold ""Leo"" Bloom",The Producers (1967 film),INFP,58 Pdb Votes
833,Gabriella O'Hara,Spider-Man: Across the Spider-Verse (2023),INFP,2 Pdb Votes
834,David Graham,The Thin Man (Series),XXXX,2 Pdb Votes
835,Selma Landis,The Thin Man (Series),INFP,2 Pdb Votes
836,Женя (Жесть),Голова-Жестянка,INFP,2 Pdb Votes
837,Sheila,Lost Highway,INFP,14 Pdb Votes
838,Vanina Abati,Le Professeur (La prima notte di quiete),INFP,2 Pdb Votes
839,Caroline Wakefield,Traffic (2000),INFP,1 Pdb Vote
840,"Mrs Virginia ""Ginny"" McCumber",The Texas Chainsaw Massacre (Franchise),XXXX,5 Pdb Votes
841,Ghost Girl,K-12 (2019),INFP,1 Pdb Vote
842, Desdemona,Othello (1951),XXXX,4 Pdb Votes
843,Ganga Nakulan,Manichitrathazhu,XXXX,1 Pdb Vote
844,Margaret White,Journey for Margaret (1942),XXXX,7 Pdb Votes
845,George Stevens,The Hill (1965),INFP,1 Pdb Vote
846,Darla Tod,Elsewhere (2009),XXXX,2 Pdb Votes
847, Gifford Middleton,Bombshell (1933),XXXX,3 Pdb Votes
848,Nadia Dunn,The Drop,INFP,3 Pdb Votes
849,Horror,The Pagemaster (1994),INFP,7 Pdb Votes
850,Alika,Assa (1987),INFP,1 Pdb Vote
851,Private Griff,The Big Red One (1980),INFP,9 Pdb Votes
852,Rose,The Little Princess (1939),XXXX,2 Pdb Votes
853, David Copperfield ,David Copperfield (1935),XXXX,2 Pdb Votes
854,Vivien Moon,Murders in Sch,INFP,2 Pdb Votes
855,Emma Harvey,Murders in Sch,INFP,1 Pdb Vote
856,Kimberly Proctor,Murders in Sch,INFP,45 Pdb Votes
857,"Michael ""Tum Tum"" Douglas",3 Ninjas (1992),XXXX,17 Pdb Votes
858,Riley,Talk to Me,INFP,7 Pdb Votes
859,Peter,Cobweb,INFP,1 Pdb Vote
860,Judith Wilson,Evelyn Prentice (1934),XXXX,11 Pdb Votes
861,Barbara Thorson,I Kill Giants,INFP,4 Pdb Votes
862,Paul Ambrosius von Przygodski,Just a Gigolo (1978),XXXX,1 Pdb Vote
863,Henrietta,Foe (2023),INFP,22 Pdb Votes
864,Paul Starling,The Starling Girl,INFP,4 Pdb Votes
865,Corey Flood,Say Anything... (1989),XXXX,4 Pdb Votes
866,Garrett Schmidt,Five Nights at Freddy's (Movie),INFP,5 Pdb Votes
867,Cristian,Manticore,INFP,21 Pdb Votes
868,Diana,Manticore,INFP,7 Pdb Votes
869,Gary Jones,Joe (2013),INFP,1 Pdb Vote
870,Lottie Turner,Harry Potter Magic Awakened,INFP,4 Pdb Votes
871, Singleton / Victoria Morland,Love Letters (1945),INFP,3 Pdb Votes
872,Emma Bovary ,Madame Bovary (1949),XXXX,4 Pdb Votes
873,Indira,The Little Mermaid (2023 film),INFP,8 Pdb Votes
874,Laura Roberts,Somewhere in Time (1980),INFP,2 Pdb Votes
875,The Page,Belladonna of Sadness (1973) (哀しみのベラドンナ),XXXX,6 Pdb Votes
876,Sleeping Beauty,Red Shoes & The Seven Dwarfs (2019),INFP,1 Pdb Vote
877,Henrietta,Flesh and Fantasy (1943),INFP,3 Pdb Votes
878,Boaz Rein-Buskila,Waltz with Bashir (2008),INFP,2 Pdb Votes
879,Jimmy,Thelma & Louise (1991),XXXX,21 Pdb Votes
880,Michał,Galerianki (Mall Girls),INFP,1 Pdb Vote
881,Gavin Strick,Disturbing Behavior,INFP,6 Pdb Votes
882,Waldo Beaver,Double Wedding (1937),XXXX,10 Pdb Votes
883,Basketball Ken,Barbie (2023),INFP,1 Pdb Vote
884,Marian/Mother Jennet,Robin and Marian (1976),XXXX,1 Pdb Vote
885,Joanna Wallace,Two for the Road (1967),XXXX,61 Pdb Votes
886,Steven Carter,Get Real (1998),XXXX,14 Pdb Votes
887,John,The Smudger Movie (2021),XXXX,7 Pdb Votes
888,Mary Skinner,Life with Father (1947),XXXX,9 Pdb Votes
889,The Girl ,Sherlock Jr. (1924),XXXX,1 Pdb Vote
890,Writer Barbie,Barbie (2023),INFP,2 Pdb Votes
891,Eve Gill,Stage Fright (1950),INFP,6 Pdb Votes
892,Hari,Solaris (1972) (Солярис),INFJ,2 Pdb Votes
893,Kris Kelvin,Solaris (1972) (Солярис),INFP,1 Pdb Vote
894,Brutus ,Julius Caesar (1953),XXXX,0
895,Hamlet ,Hamlet (1948),XXXX,0
896,Ophelia,Hamlet (1990),INFP,0
897,Arabella Bishop ,Captain Blood (1935),INFP,0
898,Loomis Crowley,Stay Alive (2006),XXXX,0
899,Anne Boleyn ,The Private Life of Henry VIII (1931),INFP,0
900,Doris Attinger,Adam's Rib (1949),XXXX,11 Pdb Votes
901,Lucy Muir,The Ghost and Mrs. Muir (1947),INFP,5 Pdb Votes
902,Don Birnam ,The Lost Weekend (1945),XXXX,1 Pdb Vote
903,Bernadette Soubirous,The Song of Bernadette (1943),INFP,6 Pdb Votes
904,Charlotte Vale ,"Now, Voyager (1942)",INFP,1 Pdb Vote
905,Charles Poncefort Pike (Hopsie),The Lady Eve (1941),INFP,2 Pdb Votes
906,Stan ,Sons of the Desert (1933),INFP,2 Pdb Votes
907,Catherine Barkley ,A Farewell to Arms (1932),INFP,1 Pdb Vote
908,Anna Christie,Anna Christie (1930),XXXX,5 Pdb Votes
909,Lester,The Boogeyman,INFP,47 Pdb Votes
910,Sadie Harper,The Boogeyman,INFP,6 Pdb Votes
911,İsmail,Şevkat Yerimdar,INFP,3 Pdb Votes
912,Michael Darling,Peter Pan & Wendy,INFP,2 Pdb Votes
913,Alex,Chupa (2023),INFP,1 Pdb Vote
914,Kori,Ex-Addicts Club,XXXX,7 Pdb Votes
915,Kim In Sun,Dream,INFP,3 Pdb Votes
916,La Reine Anne d'Autriche,Les Trois Mousquetaires : D'Artagnan,INFP,14 Pdb Votes
917,Wee Dingwall,Brave (2012),INFP,5 Pdb Votes
918,Snow White,Mirror Mirror (Parody),INFP,1 Pdb Vote
919,Mary,Isolation (2005),XXXX,6 Pdb Votes
920,Shakib,World War III 2022 (جنگ جهانی سوّم),INFP,29 Pdb Votes
921,Kassie,Evil Dead Series,INFP,2 Pdb Votes
922,Mi-young (미영),Shades of the Heart (아무도 없는 곳),INFP,1 Pdb Vote
923,Julie,After hours,XXXX,9 Pdb Votes
924,Chin,Dark Glasses(2022),INFP,2 Pdb Votes
925,Mary,"Mary is Happy, Mary is Happy",INFP,2 Pdb Votes
926,Emily Brontë,Emily Brontë's Wuthering Heights (1992),INFP,1 Pdb Vote
927,Joakim,Cries and Whispers (1972) (Viskningar och rop),XXXX,6 Pdb Votes
928,Pete,Fish Don't Blink (2002),INFP,1 Pdb Vote
929,Ben,There’s Something Wrong with the Children,INFP,2 Pdb Votes
930,Wendy,Spanish Apartment / Russian Dolls,INFP,30 Pdb Votes
931,Nia,Equals (2015),INFP,9 Pdb Votes
932,Janette Smith,Jesus Revolution (2023),INFP,1 Pdb Vote
933,Kaeden Larte,Star Wars,XXXX,5 Pdb Votes
934,Jessie Wyler ,Against All Odds (1984 film),INFP,4 Pdb Votes
935,Cristian,Pieles (2017),INFP,4 Pdb Votes
936,Samantha,Pieles (2017),XXXX,2 Pdb Votes
937,Thoomi,Cargo (2017),INFP,15 Pdb Votes
938,Asuka Morisaki,Re/Member (2022),INFP,7 Pdb Votes
939,Murphy,Love,INFP,2 Pdb Votes
940,Mikey Carver,The Ice Storm (1997),XXXX,1 Pdb Vote
941,Lucy Holmwood,Horror of Dracula (1958),XXXX,3 Pdb Votes
942,Adrien Trumble,Deadly End (2005),INFP,7 Pdb Votes
943,Raimundo Nonato ,Estômago (2007),INFP,3 Pdb Votes
944,Katie,Ghost ship,INFP,26 Pdb Votes
945,Ben Plunkett,Prom Pact,INFP,4 Pdb Votes
946,June Begbie,T2 Trainspotting,INFP,4 Pdb Votes
947,Franco Begbie Jr.,T2 Trainspotting,INTP,1 Pdb Vote
948,Tracy,The bed you sleep in (1993 film),XXXX,1 Pdb Vote
949,Doğa,canim ailem,XXXX,11 Pdb Votes
950,Shenxiu（参宿）,Deep Sea（深海）,INFP,14 Pdb Votes
951,Manabe Kazuto,The Last 10 Years (2022),INFP,2 Pdb Votes
952,Berkics László,A mi kis falunk,INFP,2 Pdb Votes
953,Bear,An Ordinary Miracle (1978) - Soviet Film,XXXX,1 Pdb Vote
954,Klas,Tillsammans / Together (2000),XXXX,5 Pdb Votes
955,Violette Rainbow,My Little Pony: A New Generation (2021),INFP,15 Pdb Votes
956,The Caterpillar,The Lost Little Caterpillar (Litla lirfan ljóta),INFP,1 Pdb Vote
957,Margaret,The belly of the whale,XXXX,4 Pdb Votes
958,Shin,Pee Mak (2013),INFP,4 Pdb Votes
959,Nate Bynam,Married by Mistake (2023),INFP,8 Pdb Votes
960,Erin ,Starling,INFP,2 Pdb Votes
961,Jinhee,Phone (2002),XXXX,7 Pdb Votes
962,Alice,The People under the Stairs (1991),XXXX,5 Pdb Votes
963,Ben Hunter,Luckiest Girl Alive (2022),XXXX,2 Pdb Votes
964,Seibei Iguchi,The Twilight Samurai (2002),INFP,4 Pdb Votes
965,Giuseppe,Marmaduke,INFP,1 Pdb Vote
966,René Gallimard,M. Butterfly (1993),INFP,3 Pdb Votes
967,Peter Wakeling,Living (2022),XXXX,5 Pdb Votes
968,Angeliki,Miss Violence,INFP,1 Pdb Vote
969,Philippos,Miss Violence,INFP,41 Pdb Votes
970,Rose,Brighton Rock,XXXX,1 Pdb Vote
971,Eddie,Cocaine Bear (2023),INFP,1 Pdb Vote
972,Paul Daniels,Bronson (2008),XXXX,3 Pdb Votes
973,Lise,"Remi, Nobody's Boy",XXXX,17 Pdb Votes
974,Rémi,"Remi, Nobody's Boy",XXXX,10 Pdb Votes
975,Sebastian Brix,Tár,ISFP,16 Pdb Votes
976,Seo Kuniko,Call Me Chihiro (2023),INFP,12 Pdb Votes
977,Nicky,Little Nicky (2000),INFP,5 Pdb Votes
978,August,Women Talking (2022),INFP,5 Pdb Votes
979,"Ernest ""Ernie""",We Have a Ghost (2023),INFP,8 Pdb Votes
980,Tracy,The Hold (Short Film),INFP,3 Pdb Votes
981,Kelly,The Hold (Short Film),INFP,1 Pdb Vote
982,Charlie Prince,Rags,XXXX,5 Pdb Votes
983,Kelly Stoke,Still Life,INFP,8 Pdb Votes
984,Wilma,"Dude, Where's My Car? (2000)",INFP,1 Pdb Vote
985,Kate,The Son (2022),INFP,1 Pdb Vote
986,Nicholas,The Son (2022),INFP,1 Pdb Vote
987,Florence,Dobermann (1997),XXXX,1 Pdb Vote
988,Ann,american girl 2021,XXXX,1 Pdb Vote
989,Olivier Brachet (Sonia),Dobermann (1997),XXXX,3 Pdb Votes
990,Manu,Dobermann (1997),XXXX,45 Pdb Votes
991,Bronisław Malinowski,Niebezpieczni Dżentelmeni (2023),INFP,8 Pdb Votes
992,Tadeusz Boy-Żeleński,Niebezpieczni Dżentelmeni (2023),XXXX,1 Pdb Vote
993,Rémi,Close (2022),INFP,1 Pdb Vote
994,Tom Hobbes,Sharper (2023),INFP,2 Pdb Votes
995,Aflatoon(Afi),Once upon a time on Mars (روزی روزگاری در مریخ),INFP,4 Pdb Votes
996,Nevil Shed,Glory Road,XXXX,105 Pdb Votes
997,Gonzalo Medina,El verano que vivimos,INFP,0
998,"Guillermo ""Memo"" Rojas Jr.",Cars (Franchise),INFP,0
999,Ha-Eun,Soul Mate (2023),INFP,0
1000,Katya,Courier (1986),INFP,3 Pdb Votes
1001,Irena Gallier,Cat People(1982),INFP,15 Pdb Votes
1002,Braylon’s ghost(1700s),1700s ft,INFP,12 Pdb Votes
1003,Thale Berg ,Viking Wolf (2022),INFP,2 Pdb Votes
1004,Queen Margot,Queen Margot (1994),INFP,29 Pdb Votes
1005,Richard,Chicken (2015),XXXX,1 Pdb Vote
1006,Maria,TCU/Winnie-the-Pooh: Blood and Honey (Franchise),INFP,4 Pdb Votes
1007,Luba,Cheburashka (2023),INFP,3 Pdb Votes
1008,Cecilia,The Purple Rose of Cairo,INFP,12 Pdb Votes
1009,Antoninus,Spartacus (1960),INFP,4 Pdb Votes
1010,Gambir,Pintu Terlarang (2009),XXXX,1 Pdb Vote
1011,Maud Lewis,Maudie (2016),INFP,13 Pdb Votes
1012,Beth,Detroit Rock City (1999),INFP,2 Pdb Votes
1013,Tu Hengyu,The Wandering Earth 2,XXXX,73 Pdb Votes
1014,Freddie Völker,Hiebfest (Short 2016),XXXX,1 Pdb Vote
1015,Tide Glider,How to Train Your Dragon (Franchise),XXXX,1 Pdb Vote
1016,Aldolfo Rollo,In The Soup (1992),INFP,5 Pdb Votes
1017,Master Yu Ding (玉鼎真人),New Gods: Yang Jian,XXXX,1 Pdb Vote
1018,Thunderella,Happily Ever After (1990),INFP,3 Pdb Votes
1019,Em Foster,Infinity Pool (2023),INFP,22 Pdb Votes
1020,Archie Reid,Kingsman (Franchise),INFP,4 Pdb Votes
1021,Abel,A Faithful Man,INFP,8 Pdb Votes
1022,Azhu,Sakra (2023),XXXX,5 Pdb Votes
1023,Parker O´Neil,Frozen (2010),INFP,2 Pdb Votes
1024,Mo (Daniel Kaluuya),Chatroom (2010),INFP,5 Pdb Votes
1025,Luigi,The Super Mario Bros Movie ( 2023),INFP,5 Pdb Votes
1026,Lavender,Matilda the Musical (2022 film),INFP,12 Pdb Votes
1027,Fuzzball,Captain EO (1986),INFP,2 Pdb Votes
1028,Mrs. Paul Ford,Pollyanna (1960),XXXX,1 Pdb Vote
1029,João ,Boa sorte (2014),INFP,1 Pdb Vote
1030,Dolly,The Call of the Wild (2020),XXXX,2 Pdb Votes
1031,Gwen's Boyfriend,The Commuter (2018),INFP,4 Pdb Votes
1032,Christopher Wooden,Happy Together (1989),XXXX,1 Pdb Vote
1033,The Organ Donor,Monkeybone (2001),XXXX,3 Pdb Votes
1034,"Stuart ""Stu"" Miley",Monkeybone (2001),INFP,4 Pdb Votes
1035,Grazia,Death takes a Holiday (1934),INFP,13 Pdb Votes
1036,Yoñlu,Yonlu,INFP,1 Pdb Vote
1037,Alberto,I migliori giorni (2023),XXXX,2 Pdb Votes
1038,Ebba,Queen Christina (1933),INFP,1 Pdb Vote
1039,Maureen Coyle,Psycho (Franchise),XXXX,2 Pdb Votes
1040,Merten,Krabat and the Legend of the Satanic Mill,INFP,1 Pdb Vote
1041,Kantorka,Krabat and the Legend of the Satanic Mill,XXXX,4 Pdb Votes
1042,Tommy Doyle,"Halloween 4,5,6 Timeline",INFP,16 Pdb Votes
1043,Roger Greenberg,Greenberg (2010),INFP,10 Pdb Votes
1044,Fenix,Santa sangre,INFP,5 Pdb Votes
1045,Lars Smuntz,Mouse Hunt (1997),INFP,11 Pdb Votes
1046,Félix,The Missing Lynx (2008),INFP,7 Pdb Votes
1047,Forough,Bi gonah (2022),INFP,8 Pdb Votes
1048,Harper Stewart,The Best Man,INFP,3 Pdb Votes
1049,Helena,A Midsummer Night's Dream (1999),INFP,2 Pdb Votes
1050,Matt,Slumberland (2022),INFP,4 Pdb Votes
1051,Tomasz Beksiński,The Last Family (2016 film),INFP,14 Pdb Votes
1052,Keith,The Amazing Maurice (2022),INFP,12 Pdb Votes
1053,Ruby (mutant girl),The Hills Have Eyes (2006),INFP,4 Pdb Votes
1054,Ichijo Futaba,Sadako DX (2022),ISFP,2 Pdb Votes
1055,Eduard Marina,If I Hadn't Met You,INFP,1 Pdb Vote
1056,Grisha Koltsov,Carnival Night (1956),XXXX,1 Pdb Vote
1057,Prof. Bömmel,Die Feuerzangenbowle (1944),XXXX,1 Pdb Vote
1058,REAL Balto,Balto (1995),INFP,2 Pdb Votes
1059,Sister Lucy,Mandy (2018),XXXX,8 Pdb Votes
1060,Tiny Tim,Scrooge: A Christmas Carol (2022),INFP,12 Pdb Votes
1061,Dina,The Needle (Игла),INFP,2 Pdb Votes
1062,Blenny,Finding Nemo (Franchise),INFP,1 Pdb Vote
1063,Kyoko Suzuki ,Anchiporuno (2016),INFP,3 Pdb Votes
1064,Grace Choksi,The Santa Clauses,INFP,66 Pdb Votes
1065,Postman,Postman (1997),INFJ,2 Pdb Votes
1066,Carlo,Guillermo del Toro’s Pinocchio,INFP,4 Pdb Votes
1067,Carla,Rio 2,XXXX,4 Pdb Votes
1068,Helen,Madea,INFP,5 Pdb Votes
1069,Meena,Sing 2 (Franchises),INFP,34 Pdb Votes
1070,Johnny,Sing 2 (Franchises),INFP,3 Pdb Votes
1071,Lea Marquis,The Pale Blue Eye (2022),INFP,3 Pdb Votes
1072,Tiny Tim,Weird: The Al Yankovic Story (2022),INFP,6 Pdb Votes
1073,Andy Warhol,Weird: The Al Yankovic Story (2022),INFP,11 Pdb Votes
1074,Paul Graff,Armageddon Time,INFP,15 Pdb Votes
1075,Andreas Isaksen,Troll (2022),INFP,31 Pdb Votes
1076,Maddie,A Princess for Christmas,INFP,6 Pdb Votes
1077,Tomoe Yukishiro,Rurouni Kenshin: The Beginning (2021),INFP,9 Pdb Votes
1078,Babette Gladney,White Noise (2022),INFP,2 Pdb Votes
1079,Ali,Holy Spider (2022),XXXX,17 Pdb Votes
1080,Zoran Popović,Goncharov (1973),INFP,12 Pdb Votes
1081,Jim,Lonesome Jim (2005),INFP,30 Pdb Votes
1082,Josh Primm ,"Lyle, Lyle, Crocodile",INFP,8 Pdb Votes
1083,Owen,Spirited (2022),XXXX,5 Pdb Votes
1084,Mario Ambrosini,Goncharov (1973),INFP,1 Pdb Vote
1085,Paolo Morelli,Goncharov (1973),INFP,1 Pdb Vote
1086,Langdon Shaw,Fantastic Beasts,INFP,2 Pdb Votes
1087,Peter,Homeward Bound (1993),INFP,57 Pdb Votes
1088,Geum-ee-Hwang,"Yobi, The Five-Tailed Fox",INFP,3 Pdb Votes
1089,James Grant,Fair Haven (2016),INFP,5 Pdb Votes
1090,Nemo,Slumberland (2022),INFP,2 Pdb Votes
1091,NewGuy,Closed Server ( Закрытый Сервер ),INFP,6 Pdb Votes
1092,Luis Molina,Kiss of the Spider Woman (1985),ESFJ,4 Pdb Votes
1093,Featherhide,How to Train Your Dragon (Franchise),INFP,5 Pdb Votes
1094,Mist Twister,How to Train Your Dragon (Franchise),INFP,8 Pdb Votes
1095,Shellfire,How to Train Your Dragon (Franchise),INFP,2 Pdb Votes
1096,Raincutter,How to Train Your Dragon (Franchise),XXXX,4 Pdb Votes
1097,Feathers,How to Train Your Dragon (Franchise),INFP,0
1098,Wingmaidens,How to Train Your Dragon (Franchise),INFP,0
1099,Bucket,How to Train Your Dragon (Franchise),INFP,0
1100,Petra,Tár,INFP,11 Pdb Votes
1101,Harriet Johnson,Midnight (1982),XXXX,6 Pdb Votes
1102,Miguel,Christmas With You (2022),INFP,2 Pdb Votes
1103,Lee Green,Vide Noir,INFP,4 Pdb Votes
1104,Constance “Connie” Chatterley (née Reid),Lady Chatterley's Lover (2022),INFP,32 Pdb Votes
1105,Hayboy,Weird: The Al Yankovic Story (2022),XXXX,1 Pdb Vote
1106,Nina von Stauffenberg,Valkyrie (2008),XXXX,4 Pdb Votes
1107,Gerry C.,Gerry (2002),ENFP,13 Pdb Votes
1108,Natasha,Mrs. Harris Goes to Paris (2022),INFP,47 Pdb Votes
1109,Bessie Chapman,Enola Holmes (2020),INFP,1 Pdb Vote
1110,Svetlana,Nochnoy Dozor (2004),XXXX,2 Pdb Votes
1111,Kierra Zylene Ynares,The Rain in España (2022),INFP,2 Pdb Votes
1112,Taya Petrova / Тая Петрова,The prank (Розыгрыш),INFP,6 Pdb Votes
1113,Naridon,Oni: Thunder God's Tale,XXXX,7 Pdb Votes
1114,Dan insalubre,Versões de Dan,XXXX,13 Pdb Votes
1115,Persona para os Ninfetinhos,Versões de Dan,INFP,9 Pdb Votes
1116,Toby Williams,Labyrinth (1986),INFP,4 Pdb Votes
1117,Father Dante,Prey for the Devil (2022),INFP,1 Pdb Vote
1118,Güngör,Maidenin Altın Günü,INFP,2 Pdb Votes
1119,Tyler (Carlos),The Hangover Trilogy,XXXX,2 Pdb Votes
1120,"Petar, Profesor","Pretty Village, Pretty Flame (1996)",XXXX,5 Pdb Votes
1121,Pietro,Theorem (1968),INFP,10 Pdb Votes
1122,Jun Wong,How to Train Your Dragon (Franchise),INFP,115 Pdb Votes
1123,Edgar Allan Poe,The Pale Blue Eye (2022),INFP,10 Pdb Votes
1124,Akihisa Taki,Shin Ultraman,XXXX,12 Pdb Votes
1125,Pennywhistle,Trolls (2016),INFP,8 Pdb Votes
1126,King Quincy,Trolls (2016),INFP,4 Pdb Votes
1127,Andy Barclay,Child's Play (1988),INFP,7 Pdb Votes
1128,Catherine Valmont,The Living Dead Girl (1982),INFP,5 Pdb Votes
1129,Susan Martin,The Patriot (2000),INFP,10 Pdb Votes
1130,Rosie,A Troll at Central Park,XXXX,10 Pdb Votes
1131,Carl Renken,Smile,INFP,1 Pdb Vote
1132,Tamami Nanjo,Snake Girl and the Silver-Haired Witch,XXXX,6 Pdb Votes
1133,Grace,Stay the Night (2022),INFP,20 Pdb Votes
1134,Lily Cotton,Ticket to Paradise,INFP,1 Pdb Vote
1135,Vili,"Vili, a veréb (Willy the Sparrow)",XXXX,11 Pdb Votes
1136,Michael,The Hand That Rocks the Cradle (1992),INFP,12 Pdb Votes
1137,Verushka Van Vine,Hoodwinked! (2005),INFP,13 Pdb Votes
1138,Smitty,"Monsters, Inc. (2001)",XXXX,9 Pdb Votes
1139,"Thaddeus ""Phlegm"" Bile","Monsters, Inc. (2001)",XXXX,11 Pdb Votes
1140,Tiffany,Hellraiser,INFP,4 Pdb Votes
1141,Spot,The Little Mermaid (1989),INFP,5 Pdb Votes
1142,Oomph Winright,ED.SO Maverick,INFP,5 Pdb Votes
1143,Patricia Rada,Singora,INFP,2 Pdb Votes
1144,"Meenakshi ""Meenu"" Saxena",Guru 2007,INFP,4 Pdb Votes
1145,Patty,Dinner in America,INFP,5 Pdb Votes
1146,Mick,The Electric Piper (2003),ENFP,1 Pdb Vote
1147,Herman,Malevolent,XXXX,8 Pdb Votes
1148,Emily Binx,Hocus Pocus (1993),INFP,5 Pdb Votes
1149,Arata Maekawa,High and Low,INFP,1 Pdb Vote
1150,Abel,Speak No Evil (2022),XXXX,7 Pdb Votes
1151,Bethany Pruitt,Sassy Pants 2012,INFP,1 Pdb Vote
1152,Gladys Baker,Blonde (2022),XXXX,1 Pdb Vote
1153,Maca Ribera,Niñas mal (2007),INFP,5 Pdb Votes
1154,Rose Pamphyle,Populaire,INFP,1 Pdb Vote
1155,Anne-Claire,Troop Zero,INFP,54 Pdb Votes
1156,Sally Owen,Red Lights,XXXX,3 Pdb Votes
1157,Berg,The Holy Mountain (1973),INFP,43 Pdb Votes
1158,Violet Johnson,Don't Worry Darling (2022),INFP,8 Pdb Votes
1159,Lee So-Min,Dream (2023),INFP,1 Pdb Vote
1160,Mili,The Cremator (Spalovač mrtvol) 1969,XXXX,2 Pdb Votes
1161,Doug Hastings,Strictly Ballroom (1992),INFP,1 Pdb Vote
1162,Figaro,Pinocchio (2022),XXXX,8 Pdb Votes
1163,"Cynthia ""Cyn""",Working Girl,INFP,77 Pdb Votes
1164,Maren,Bones & All (2022),INFP,15 Pdb Votes
1165,Craig,Mr. Harrigan's Phone,INFP,3 Pdb Votes
1166,Cha Ju-ran / Shizuko,The Silenced,INFP,1 Pdb Vote
1167,Pampinea,Virgin Territory (2007),INFP,3 Pdb Votes
1168,Friend,A Field in England,XXXX,15 Pdb Votes
1169,Helen,Nitram (2021),INFP,7 Pdb Votes
1170,Geppetto,Pinocchio (2022),INFP,6 Pdb Votes
1171,Faisal,I Came By (2022),INFP,23 Pdb Votes
1172,Willie Wang,Murder by Death (1976),INFP,6 Pdb Votes
1173,Gülten,Three Thousand Years of Longing (2022),INFP,15 Pdb Votes
1174,Rakesh Mahadkar,Ek Villain (2014),INFP,13 Pdb Votes
