,char,movie,mbti,votes
912,Lee Soo-hyuk,Joint Security Area (2000),ISFP,6 Pdb Votes
913,Rodrigo Nagenda,Underwater (2020),XXXX,1 Pdb Vote
914,Naoki Shimomura,Confessions (2010),ISFP,19 Pdb Votes
915,Junior Floyd,Little Giants (1994),ISFP,2 Pdb Votes
916,Margie Flynn,The Dangerous Lives of Altar Boys (2002),ISFP,4 Pdb Votes
917,Nora Edwin,Linoleum,ISFP,2 Pdb Votes
918,Aoy,Hunger (2023),ISFP,97 Pdb Votes
919,Marty,A Clockwork Orange (1971),ISFP,9 Pdb Votes
920,Morvern Callar,Morvern Callar (2002),ISFP,3 Pdb Votes
921,Frol,Mavka. The Forest song (2021),XXXX,4 Pdb Votes
922,Cecille Montejo / Regina Salgado,Esperanza: The Movie,ISFP,8 Pdb Votes
923,"Antonio ""Anton"" Montejo",Esperanza: The Movie,ISFP,7 Pdb Votes
924,Mats,Tomten är far till alla barnen (1999),XXXX,1 Pdb Vote
925,Erik,Tomten är far till alla barnen (1999),ISFP,3 Pdb Votes
926,Sandy Carver,The Ice Storm (1997),XXXX,2 Pdb Votes
927,Mary Ann Mathews,8MM (1999),ISFP,3 Pdb Votes
928,Rosaria,The rite,XXXX,1 Pdb Vote
929,Angeline,The rite,XXXX,1 Pdb Vote
930,Benny Cruz,Akron (2015),XXXX,1 Pdb Vote
931,Frank Strelzyk,Balloon (2018),ISFP,4 Pdb Votes
932,Sophia Lillis - The Druid,Dungeons & Dragons: Honor Among Thieves,ISFP,3 Pdb Votes
933,Veronika Kovach,T2 Trainspotting,ISFP,7 Pdb Votes
934,"Daniel ""Spud"" Murphy",T2 Trainspotting,ISFP,5 Pdb Votes
935,Oğuzhan,canim ailem,XXXX,1 Pdb Vote
936,Michael Jackson,Scary Movie,XXXX,1 Pdb Vote
937,Teddy,The Rescuers (1977),ISFP,3 Pdb Votes
938,Emil the Innkeeper,An Ordinary Miracle (1978) - Soviet Film,XXXX,17 Pdb Votes
939,Ray Fillet,Teenage Mutant Ninja Turtles: Mutant Mayhem,ISFP,61 Pdb Votes
940,Mr. Nobody,John Wick,ISFP,13 Pdb Votes
941,Bi,Furies (2022),ISFP,2 Pdb Votes
942,Gianni,Stranizza d'amuri (2023),ISFP,8 Pdb Votes
943,Fish Bowl Guy,The Wolf of Wall Street (2013),ISFP,1 Pdb Vote
944,Redda,Tito (2004),XXXX,1 Pdb Vote
945,Ronald Prevo,Halloween Ends,ISFP,6 Pdb Votes
946,Alice ,Era ora (Still time),ISFP,1 Pdb Vote
947,Beth ,Starling,ISFP,2 Pdb Votes
948,Robert,Funny Pages,ISFP,1 Pdb Vote
949,Mrs. Parker,My summer story (1994),ISFP,2 Pdb Votes
950,Terry Hughes,Kimi (2022),XXXX,9 Pdb Votes
951,Goro (1995),Mortal Kombat films,XXXX,5 Pdb Votes
952,Mandy Starr,Americana (2023),INFP,2 Pdb Votes
953,Old Rocky Balboa,Creed (Franchise),ISFP,3 Pdb Votes
954,Michael Williams,Red Rock West (1993),ISFP,10 Pdb Votes
955,Bin Bin (彬彬),如果早知道男生也会被性侵,ISFP,32 Pdb Votes
956,Francesca,"The Raffle ""La Riffa""",ISFP,2 Pdb Votes
957,June Allen,Missing (2023),ISFP,7 Pdb Votes
958,Nick Murtaugh,Lethal Weapon (Movie Series),ISFP,1 Pdb Vote
959,Denis Nash,99 Homes (2014),ISFP,5 Pdb Votes
960,Jack Burridge,Boy A (2007),ISFP,4 Pdb Votes
961,Rudy Duncan,Reindeer Games (2000),ISFP,8 Pdb Votes
962,Myrto,Miss Violence,XXXX,12 Pdb Votes
963,Alison,Bronson (2008),XXXX,2 Pdb Votes
964,Max,Tár,ISFP,2 Pdb Votes
965,Ayef,An Inconvenient Love,ISFP,3 Pdb Votes
966,Nicolas,Die drei Räuber (2007),ISFP,6 Pdb Votes
967,Dominik (Donnerjakob),Die drei Räuber (2007),ISFP,7 Pdb Votes
968,Agata,Women Talking (2022),ISFP,1 Pdb Vote
969,Sebastian,The Strays (2023),ISFP,9 Pdb Votes
970,Ki Hong,A Man and a Woman (2016),ISFP,1 Pdb Vote
971,Jean,The bed you sleep in (1993 film),XXXX,4 Pdb Votes
972,Katie Brown,Calamity Jane,ISFP,6 Pdb Votes
973,Nikki Walia,Luck By Chance,ISFP,4 Pdb Votes
974,Majesty,Barbie & Her Sisters in a Pony Tale (2013),ISFP,1 Pdb Vote
975,Broccoli Man,Ant-Man and the Wasp: Quantumania,XXXX,1 Pdb Vote
976,Alex,Paranoid Park,XXXX,1 Pdb Vote
977,Lorenzo Gama,Bardo,XXXX,1 Pdb Vote
978,Michael Mason ,Bastille Day / The Take (2016),XXXX,2 Pdb Votes
979,Léo,Dobermann (1997),XXXX,6 Pdb Votes
980,Nathalie (Nat la Gitane),Dobermann (1997),XXXX,3 Pdb Votes
981,Sho Kawajiri,Memories of Matsuko (2006),ISFP,1 Pdb Vote
982,Ruth Beckett,Threads (1984),XXXX,8 Pdb Votes
983,Sandra,Sharper (2023),ISFP,10 Pdb Votes
984,Rosie,Payback (1999),ISFP,7 Pdb Votes
985,Howard,In the Company of Men (1997),XXXX,2 Pdb Votes
986,"Elizabeth ""Liz"" Murray",Let's Play Some Mafia (2022),ISFP,2 Pdb Votes
987,Dilla,Dear David (2023),ISFP,10 Pdb Votes
988,David,Dear David (2023),XXXX,1 Pdb Vote
989,James,To Leslie (2022 film),ISFP,1 Pdb Vote
990,Alexandre,Les Aventures de Rabbi Jacob (1973),INFP,13 Pdb Votes
991,Eren,"Love, Spells and All That (Aşk, Büyü vs.)",ISFP,4 Pdb Votes
992,Trillian St. James,Deep Rising (1998),XXXX,5 Pdb Votes
993,Linda Dimaano,Hayop Ka!,XXXX,6 Pdb Votes
994,Jin-Woo,Soul Mate (2023),ISFP,7 Pdb Votes
995,James,"After the Dark ""The Philosophers"" (2013)",ISFP,2 Pdb Votes
996,Kansas City Shaw,Vengeance,XXXX,0
997,Santana,Mundo Cão (In Dog's Words),ISFP,0
998,Nigel Dobson,Bitter Moon (Lunes de fiel) (1992),ISFP,0
999,Giulia Monfalco,La meglio gioventù (the best of youth),ISFP,0
1000,Christopher Robin,TCU/Winnie-the-Pooh: Blood and Honey (Franchise),XXXX,5 Pdb Votes
1001,Cook,Cheburashka (2023),ISFP,3 Pdb Votes
1002,Han Duoduo (Teen),The Wandering Earth,XXXX,3 Pdb Votes
1003,Emily,Fateful Findings,ISFP,2 Pdb Votes
1004,Shockjaw,How to Train Your Dragon (Franchise),XXXX,1 Pdb Vote
1005,Marion,Croupier (1998),XXXX,2 Pdb Votes
1006,Holly,Possessor,ISFP,2 Pdb Votes
1007,Ever,Unhuman (2022),INFP,1 Pdb Vote
1008,The Widow Of The Web,Krull,XXXX,1 Pdb Vote
1009,Lyssa,Krull,ISFP,2 Pdb Votes
1010,Chen Xiang (沉香),New Gods: Yang Jian,ISFP,14 Pdb Votes
1011,Matt Garth,Red River,XXXX,1 Pdb Vote
1012,James Foster,Infinity Pool (2023),ISFP,46 Pdb Votes
1013,Vic,Pusher Trilogy,ISFP,9 Pdb Votes
1014,Azi,Sakra (2023),ISFP,5 Pdb Votes
1015,Wang Chu Tong,Home Sweet Home (2021),ISFP,6 Pdb Votes
1016,Bruce Brogtrotter,Matilda the Musical (2022 film),ISFP,13 Pdb Votes
1017,pelor,the big 4,ISFP,4 Pdb Votes
1018,Robyn,God's Own Country (2017),ESFP,2 Pdb Votes
1019,Dude ,Rio Bravo,XXXX,1 Pdb Vote
1020,Percy,Litle Man - (2006),ISFP,4 Pdb Votes
1021,Billie,The Call of the Wild (2020),XXXX,1 Pdb Vote
1022,Sam,The Commuter (2018),ISFP,2 Pdb Votes
1023,Danny MacCauley,The Commuter (2018),ISFP,2 Pdb Votes
1024,Gwen,The Commuter (2018),XXXX,6 Pdb Votes
1025,"Nathan ""Deacon"" Greer",Saints and soldiers (2003),ISFJ,1 Pdb Vote
1026,Dr. Julie McElroy,Monkeybone (2001),XXXX,1 Pdb Vote
1027,Monfared,Bi gonah (2022),XXXX,3 Pdb Votes
1028,Joe Rasnick,Light Of Day (1987),ISFP,4 Pdb Votes
1029,Marcello,7 Women And A Murder,XXXX,6 Pdb Votes
1030,Victor Plaza,Carne Trémula (Live Flesh),ISFP,4 Pdb Votes
1031,Darkside,Die Wilden Kerle,ISFP,4 Pdb Votes
1032,Saigo,Letters from Iwo Jima,ISFP,2 Pdb Votes
1033,Juro,Krabat and the Legend of the Satanic Mill,ISFP,6 Pdb Votes
1034,Carmella,My Own Private Idaho (1991),ISFP,6 Pdb Votes
1035,Da-Yeon,Project Wolf Hunting (2022),XXXX,6 Pdb Votes
1036,Ali,About a Boy (2002),ISFP,8 Pdb Votes
1037,João Amorim,Obrigado a Matar,ISFP,1 Pdb Vote
1038,Old Man Bone,Coonskin (1975),XXXX,4 Pdb Votes
1039,Brother Bear,Coonskin (1975),ISFP,22 Pdb Votes
1040,Derol,Glass Onion: A Knives Out Mystery (2022),ISFP,1 Pdb Vote
1041,Dr. Gray,Dog (2022),XXXX,20 Pdb Votes
1042,Aleš Kovanda (Básník),Občanský průkaz (Identity Card),XXXX,3 Pdb Votes
1043,George Munn,Babylon,XXXX,80 Pdb Votes
1044,Bahman,Bi gonah (2022),XXXX,1 Pdb Vote
1045,Baby Bear,Shrek (Franchise),ISFP,1 Pdb Vote
1046,Anne Lockwood,Paris Can Wait,XXXX,1 Pdb Vote
1047,Emmet,All the Boys Love Mandy Lane,XXXX,3 Pdb Votes
1048,Nourishing,The Amazing Maurice (2022),XXXX,1 Pdb Vote
1049,Aly,Fam,ISFP,3 Pdb Votes
1050,Charlie,The Land of Steady Habits (2018),ISFP,1 Pdb Vote
1051,Principal Knauer (Zeus),Die Feuerzangenbowle (1944),ESFP,9 Pdb Votes
1052,Lilly Wilcox,Georgia Rule (2007),XXXX,1 Pdb Vote
1053,Maj,Fanny & Alexander (1982),XXXX,1 Pdb Vote
1054,Nobisuke Nobi (Nobita's father),Stand By Me Doraemon 2 (2020),ISFP,11 Pdb Votes
1055,Green Death,How to Train Your Dragon (Franchise),XXXX,10 Pdb Votes
1056,Kathy Cratchit,Scrooge: A Christmas Carol (2022),ISFP,6 Pdb Votes
1057,Laura Connelly,Chilly scenes of winter (1979 film),XXXX,36 Pdb Votes
1058,Patua Brückner,Phenomena,ISFP,64 Pdb Votes
1059,"Gedevan ""Fiddler"" Alexidze",Kin-dza-dza!,ISFP,8 Pdb Votes
1060,Mirza mahmoud zanboorakchi,Shabake makhfi zanan (Secret network of women),ISFP,21 Pdb Votes
1061,Spazzatura,Guillermo del Toro’s Pinocchio,ISFP,1 Pdb Vote
1062,Candlewick,Guillermo del Toro’s Pinocchio,ISFP,1 Pdb Vote
1063,Pishuni sefid,White Forhead,ISFP,6 Pdb Votes
1064,Felicity,The Menu,ISFP,2 Pdb Votes
1065,Piper,Darby and the Dead,XXXX,1 Pdb Vote
1066,Rusty McAllister,The Incredibles (Franchise),XXXX,1 Pdb Vote
1067,Wina,Satan's Slaves (Franchise),ISFP,9 Pdb Votes
1068,"Shaggy ""Norville"" Rogers",Scooby Abracadabra doo!,ISFP,3 Pdb Votes
1069,Kim Jieun,A Million(2009),XXXX,10 Pdb Votes
1070,Ha Seungho,A Million(2009),XXXX,5 Pdb Votes
1071,Uncle Bully,Once Were Warriors (1994),XXXX,11 Pdb Votes
1072,Steve Jay,Weird: The Al Yankovic Story (2022),ISFP,49 Pdb Votes
1073,Odile,Bande à Part (1964) (Band of Outsiders),ISFP,2 Pdb Votes
1074,Princess Fen,Wakanda Forever (2022),XXXX,3 Pdb Votes
1075,Aneka,Wakanda Forever (2022),XXXX,31 Pdb Votes
1076,Paisley Winterbottom,A Princess for Christmas,ISFP,1 Pdb Vote
1077,Ziggy Katz,When You Finish Saving the World,ISFP,7 Pdb Votes
1078,Razor,Aliens in the Attic,XXXX,180 Pdb Votes
1079,Dodge,Ghost ship,ISFP,8 Pdb Votes
1080,Lyle,"Lyle, Lyle, Crocodile",ISFP,2 Pdb Votes
1081,Della Deane,It's a Boy Girl Thing,XXXX,29 Pdb Votes
1082,Amar,Manu,XXXX,2 Pdb Votes
1083,Neela,Manu,ESFP,4 Pdb Votes
1084,Manu,Manu,XXXX,2 Pdb Votes
1085,Pig,Slumberland (2022),ISFP,17 Pdb Votes
1086,Helen Brand,Glass Onion: A Knives Out Mystery (2022),ISFP,5 Pdb Votes
1087,The Smiling Man,I am Perfectly Normal (2022-2023),INTP,3 Pdb Votes
1088,Luca,The East (2013),ISFP,1 Pdb Vote
1089,Sofia Ambrosini,Goncharov (1973),ISFP,1 Pdb Vote
1090,Chandra Mohan,Prem Qaidi,ISFP,1 Pdb Vote
1091,Hope,Homeward Bound (1993),ISFP,0
1092,Davi,O Segredo de Davi,ISFP,0
1093,Haeng-bok,Oldboy (2013),XXXX,0
1094,Jeremy,The Menu,ISFP,0
1095,Boneknapper,How to Train Your Dragon (Franchise),ISFP,0
1096,Magma Breather,How to Train Your Dragon (Franchise),ISFP,0
1097,Fault Ripper,How to Train Your Dragon (Franchise),XXXX,0
1098,Crimson Goregutter,How to Train Your Dragon (Franchise),XXXX,0
1099,Wingnut,How to Train Your Dragon (Franchise),XXXX,0
1100,Nancy Johnson,Midnight (1982),XXXX,6 Pdb Votes
1101,"Timothy ""Tim"" Templeton",The Boss Baby: Family Business (2021),XXXX,3 Pdb Votes
1102,Emmitt Otterton,Zootopia (2016),ISFP,13 Pdb Votes
1103,Violet Moraine,Friday the 13th (1980),ISFP,5 Pdb Votes
1104,Joan.,The Blackcoat's Daughter,XXXX,1 Pdb Vote
1105,Yasumi,Street of Shame,XXXX,5 Pdb Votes
1106,Daniel Garrido,The Invisible Guest (Contratiempo; 2016),XXXX,1 Pdb Vote
1107,Buck Vernon,Vide Noir,ISFP,7 Pdb Votes
1108,Ramu Yadav,Mother India,ISFJ,2 Pdb Votes
1109,Mr. Marshall,Little (2019),ISFP,3 Pdb Votes
1110,Wanda Fulcia,conjuring: The Beyond,ISFP,1 Pdb Vote
1111,Katie Embry,The Ring (2002),ISFP,15 Pdb Votes
1112,Min Jung,Gangnam Zombie,ESTP,13 Pdb Votes
1113,Sabrina,American Psycho (2000),ISFP,3 Pdb Votes
1114,Brian Easley ,Breaking,ISFP,21 Pdb Votes
1115,Amy,Boys and Girls (2000),ISFP,3 Pdb Votes
1116,Sara,Cerdita (Piggy),ISFP,3 Pdb Votes
1117,Mister X,Mister Iks (1958),ISFP,12 Pdb Votes
1118,Rich Terenzi,Killer Klowns from Outer Space (1988),ISFP,6 Pdb Votes
1119,Slim,Killer Klowns from Outer Space (1988),ISFP,7 Pdb Votes
1120,stesha ,bird in a cage (russian drama),ISFP,4 Pdb Votes
1121,Todd Marcus,Cars (Franchise),ISFP,14 Pdb Votes
1122,Natalie,Prey for the Devil (2022),XXXX,3 Pdb Votes
1123,Kirby,Project X,ISFP,4 Pdb Votes
1124,Yağmur,Maidenin Altın Günü,ISFP,2 Pdb Votes
1125,Cassie,The Hangover Trilogy,ISFP,5 Pdb Votes
1126,Sylvain Dielman,"Jeanne Dielman, 23 quai du Commerce, 1080 Bruxelle",ISFP,2 Pdb Votes
1127,Lucia,Theorem (1968),ISFP,10 Pdb Votes
1128,María Eugenia,"Argentina, 1985",ISFP,4 Pdb Votes
1129,Lena,Royalteen,ISFP,4 Pdb Votes
1130,Trollzart,Trolls (2016),XXXX,3 Pdb Votes
1131,Sherlock Holmes,Sherlock: Case of evil,ISFP,3 Pdb Votes
1132,Jackie Bunton,The Duke,ISFP,2 Pdb Votes
1133,Murgatroid,The Brave Little Toaster (1987),ISFP,1 Pdb Vote
1134,Pihu,Sonu Ke Titu Ki Sweety,ISFP,5 Pdb Votes
1135,Edwina,Chicken Run (2000),ISFP,64 Pdb Votes
1136,Nathan Martin,The Patriot (2000),ISFP,2 Pdb Votes
1137,Carl,Triangle of Sadness (2022),ISFP,1 Pdb Vote
1138,Lisa,Matthias & Maxime (2019),ISFP,8 Pdb Votes
1139,Yuko Nanjo,Snake Girl and the Silver-Haired Witch,XXXX,1 Pdb Vote
1140,Shigenori Komoda,The Black House (1999),ISFP,10 Pdb Votes
1141,Margo,Halloween Ends,XXXX,4 Pdb Votes
1142,Slush/ Glacier fairy,Tinker Bell (2008),ISFP,18 Pdb Votes
1143,Jason White,Superman Returns (2006),ISFP,1 Pdb Vote
1144,Camille Javal,Le Mépris (Contempt) 1963,ISFP,5 Pdb Votes
1145,Mohai Zsolt,"Bubble Bath ""Habfürdö"" (1979)",XXXX,7 Pdb Votes
1146,Solomon,The Hand That Rocks the Cradle (1992),ISFP,7 Pdb Votes
1147,Roy,Slappy and the Stinkers,ISFP,9 Pdb Votes
1148,Harriet,Slappy and the Stinkers,XXXX,8 Pdb Votes
1149,Cheese,Tinker Bell (2008),ISFP,2 Pdb Votes
1150,Ugly,The ugly duckling and me,XXXX,9 Pdb Votes
1151,Euis,Keluarga Cemara (2018),ISFP,15 Pdb Votes
1152,Floop,The Munsters (2022),ISFP,4 Pdb Votes
1153,Lily,The Munsters (2022),ISFP,1 Pdb Vote
1154,Gusano,Chilangolandia (2022),ISFP,1 Pdb Vote
1155,El Chulo,Chilangolandia (2022),XXXX,7 Pdb Votes
1156,Nakari Kellen,Star Wars,ISFP,2 Pdb Votes
1157,Billy Chapman,"Silent Night, Deadly Night",ISFP,4 Pdb Votes
1158,Elliot,Malevolent,ISFP,8 Pdb Votes
1159,Angela,Malevolent,ISTP,1 Pdb Vote
1160,Jack Stall,A History of Violence,ISFP,9 Pdb Votes
1161,Agnes,Speak No Evil (2022),XXXX,23 Pdb Votes
1162,Pip,Airheads (1994),ISFP,1 Pdb Vote
1163,Marsha,Mayday (2021),ISFP,6 Pdb Votes
1164,Mary Hobbes,Session 9 (2001 film),ISFP,9 Pdb Votes
1165,Hannah,Lou (2022),ISFP,8 Pdb Votes
1166,Vivian,The Tenant (1976),ISFP,1 Pdb Vote
1167,Asako,Another Heaven,ISFP,2 Pdb Votes
1168,Aster,The Rest of Us (2019),ISFP,1 Pdb Vote
1169,Bahadır,Two Types of People (2020),XXXX,9 Pdb Votes
1170,Candi,Orgazmo (1997),XXXX,7 Pdb Votes
1171,Emiliano,Niñas mal (2007),XXXX,6 Pdb Votes
1172,Shinji,Kids Return (1996),ISFP,3 Pdb Votes
1173,Laurel Ann Drummond,Pontypool,ISFP,5 Pdb Votes
1174,Baghead Jason/Jason Voorhees (Part Two),Friday the 13th (1980),ISFP,1 Pdb Vote
1175,Mary Beth Connolly,Blow the Man Down,ISFP,3 Pdb Votes
1176,Zeck,The Snurks,ISFP,3 Pdb Votes
1177,Athena,Kim Possible (2019),ISFP,2 Pdb Votes
1178,Stéphane,Vortex (2021),ISFP,9 Pdb Votes
1179,Elle,Vortex (2021),ISFP,5 Pdb Votes
1180,Carmela,The Last American Virgin,ESFP,26 Pdb Votes
1181,Gary,The Last American Virgin,ISFP,8 Pdb Votes
1182,Brenda,Saw Series (2004),ISFP,2 Pdb Votes
1183,India Hastings,Nocturnal Animals (2016),XXXX,77 Pdb Votes
1184,Kevin,On The Count Of Three (2021),ISFP,1 Pdb Vote
1185,Tyson Monroe,Disenchanted (2022),ISFP,13 Pdb Votes
1186,"Omkar ""Omi"" Shastri",Kai Po Che,ISFP,9 Pdb Votes
1187,Russ Lee,Do Revenge (2022),ISFP,2 Pdb Votes
1188,Ben Jonson,Anonymous (2011),XXXX,8 Pdb Votes
1189,Brick Pollitt,Cat on a Hot Tin Roof (1958),ISFP,128 Pdb Votes
1190,Robertson (Робертсон) ,"Mary Poppins, goodbye (Мэри Поппинс, до свидания)",ISTP,2 Pdb Votes
1191,Dad,Nitram (2021),ISFP,5 Pdb Votes
1192,Nitram,Nitram (2021),ISFP,2 Pdb Votes
1193,Sammy Fabelman,The Fabelmans (2022),ISFP,1 Pdb Vote
1194,Crystal,Scooby Abracadabra doo!,ESFP,10 Pdb Votes
1195,Alma Mahler,Mahler (1974 film),ISFP,0
1196,Quincey Morris,Bram Stoker's Dracula (1992),ISFP,0
1197,Rukh,The Last Unicorn (1982),XXXX,0
1198,Tess Skeffington,Murder by Death (1976),ISFP,0
1199,Vanessa Breaux,Madea,ISFP,0
1200,Ron Kovic,Born on the Fourth of July (1989),ISFP,6 Pdb Votes
1201,Williams,Enter the Dragon (1973),ISTP,2 Pdb Votes
1202,Dan,The Whale (2022),ISFP,14 Pdb Votes
1203,Gabrielle Maple,The Petrified Forest (1936),XXXX,1 Pdb Vote
1204,Amara Namani,Pacific Rim (2013),ISFP,5 Pdb Votes
1205,A Kiong,Laskar Pelangi (The Rainbow Troops),ISFP,2 Pdb Votes
1206,Fon,The Holy Mountain (1973),ISFP,4 Pdb Votes
1207,The Thief,The Holy Mountain (1973),ISFP,5 Pdb Votes
1208,Charlotte,Barbie: The Princess And The Popstar,ISFP,4 Pdb Votes
1209,Becky Connor,Fall,ISFP,10 Pdb Votes
1210,Tony,Beautiful Thing (1996),ISFP,3 Pdb Votes
1211,Erika Rivette,Matthias & Maxime (2019),ISFP,4 Pdb Votes
1212,Romane Attia,Pacifiction (2022),ISFP,3 Pdb Votes
1213,Shannah,Pacifiction (2022),ISFP,3 Pdb Votes
1214,Rookie nurse,Infection,ISFP,8 Pdb Votes
1215,Mathilde Tessier,White Wedding (Noce blanche; 1989),XXXX,19 Pdb Votes
1216,Fredrick,101 Dalmatians (1996),ISFP,8 Pdb Votes
1217,Loozy,Nobody's Baby (2001),ISFP,9 Pdb Votes
1218,Dallas,Stagecoach (1939),ISFP,4 Pdb Votes
1219,Pepe,Johnny Yuma (1966),ISFP,2 Pdb Votes
1220,Rediska (Ravanella),Cipollino,ISFP,4 Pdb Votes
1221,Oat Suntisuk,Ed.so family,ISFP,7 Pdb Votes
1222,Johnny Guitar (Johnny Logan),Johnny Guitar (1954),ISFJ,2 Pdb Votes
1223,David,Seven in Heaven (2018),ISFP,2 Pdb Votes
1224,Gabe,Look Both Ways,ISFP,40 Pdb Votes
1225,Musa,Battle of Surabaya (2014),ISFP,5 Pdb Votes
1226,Handsome Bob,RocknRolla (2008),ISFP,3 Pdb Votes
1227,David 'Okla' Bertinneau,Thief (1981),ISFP,4 Pdb Votes
1228,Partridge,Tom Jones (1963),XXXX,1 Pdb Vote
1229,Tom Jones,Tom Jones (1963),XXXX,2 Pdb Votes
1230,Zulfi ,Darlings,ISFP,9 Pdb Votes
1231,Henry Steele,One on One,ISFP,4 Pdb Votes
1232,Paige Jablonski,Day Shift (2022),XXXX,10 Pdb Votes
1233,Isabelle Roberts,Mainstream (2020),ISFP,15 Pdb Votes
1234,"Lawrence ""Larry"" Talbot / The Wolf Man",The Wolf Man (1941),ISFP,17 Pdb Votes
1235,Ethal,Vera Drake (2004),XXXX,7 Pdb Votes
1236,The Baby,The Baby (1973),ISFP,6 Pdb Votes
1237,Duane Bradley,Basket Case (1982),ISFP,6 Pdb Votes
1238,Almitra,The Prophet (2014),INFP,6 Pdb Votes
1239,Beefy Guy (Lethario),Nick and Norah's Infinite Playlist (2008),ISFP,1 Pdb Vote
1240,Abilene Shaw,Vengeance,ISFP,5 Pdb Votes
1241,Godzilla Junior (1998),MonsterVerse,ISFP,12 Pdb Votes
1242,Stacy Hubka,The Silence of the Lambs (1991),XXXX,3 Pdb Votes
1243,Ann Darrow,King Kong (1933),XXXX,1 Pdb Vote
1244,Jaa Natnapin,Ed.so family,ISFP,5 Pdb Votes
1245,Detective Jae-Hoon,Extreme Job (2019),ISFP,13 Pdb Votes
1246,Milo,Project X,ISFP,15 Pdb Votes
1247,Kenny Bates,Gridiron Gang (2006),ISFP,1 Pdb Vote
1248,Jahangir,Dance With Me (2019),ISFP,5 Pdb Votes
1249,Javier Rodriguez Rodriguez,Traffic (2000),ISFP,5 Pdb Votes
1250,Samantha Wynden,Monsters (2010),ISFP,5 Pdb Votes
1251,Bob,A Street Cat Named Bob (2016),ISFP,6 Pdb Votes
1252,Mr. Kim,The Fifth Element (1997),ISFP,2 Pdb Votes
1253,Lord Cassie,Mr. Malcolm’s List,ISFP,5 Pdb Votes
1254,Eleanor “Nora” Levetan,Do Revenge (2022),ISFP,1.3k Pdb Votes
1255,Gordy,Nope (2022),ISFP,27 Pdb Votes
1256,Molly,They/Them,ISFP,4 Pdb Votes
1257,Randy Dean,The Incredibly True Adventure of Two Girls in Love,XXXX,2 Pdb Votes
1258,Chatter,Fred 3: Camp Fred,ISTP,5 Pdb Votes
1259,Emiko,Paws Of Fury: The Legend Of Hank,ISFP,9 Pdb Votes
1260,Park Jung Ki,1987: when the day comes (2017),ISFP,2 Pdb Votes
1261,Han Byung yong,1987: when the day comes (2017),ISFP,2 Pdb Votes
1262,Round Snowball,Snowball Butterfly,ISFP,3 Pdb Votes
1263,Célène,Dangerous Liaisons (2022),ISFP,7 Pdb Votes
1264,Do Ma-an,One Way Trip,ISFP,1 Pdb Vote
1265,Perce Holland,The Misfits (1961),XXXX,1 Pdb Vote
1266,Dylan Jacobs,The Djinn,ISFP,1 Pdb Vote
1267,Dee Dee,Fritz The Cat,ISFP,4 Pdb Votes
1268,Charlene,Fritz The Cat,ISFP,7 Pdb Votes
1269,Dilli,Lokesh Cinemeatic Universe ( LCU),ISFP,57 Pdb Votes
1270,Katrina,Shallow Hal (2001),ISFP,2 Pdb Votes
1271,Anupama,Hum dil de chuke sanam,ISFP,2 Pdb Votes
1272,Rikichi,Seven Samurai (1954) (七人の侍),ISFP,5 Pdb Votes
1273,Turtle,"Dragon Ball: Fight Son Goku, Win Son Goku",ISFP,3 Pdb Votes
1274,Cammy Chameleon,Willy's Wonderland (2021),ISFP,8 Pdb Votes
1275,Kenny,Soul Food,ISFP,1 Pdb Vote
1276,Bird,Soul Food,ISFP,1 Pdb Vote
1277,Son Of Earth - Flesh On Bone,Begotten (1989),ISFP,7 Pdb Votes
1278,Louie,Trumpet of The Swan (2001),ISFP,2 Pdb Votes
1279,“Ale” Alessandro,Love & Gelato (2022),ISFP,6 Pdb Votes
1280,Yancy Becket,Pacific Rim (2013),XXXX,1 Pdb Vote
1281,Santo Ferreira,The Woman King (2022),ISFP,20 Pdb Votes
1282,Jean Natchanon,Ed.so family,ISFP,5 Pdb Votes
1283,Pram,Kukira Kau Rumah (2022),XXXX,1 Pdb Vote
1284,Georges,Le Daim (2019),ISFP,4 Pdb Votes
1285,Rio,One Eyed Jacks (1961),ISFP,14 Pdb Votes
1286,Pak Deris,Mat Kilau (2022),XXXX,1 Pdb Vote
1287,Usop,Mat Kilau (2022),ISFP,2 Pdb Votes
1288,Dan,Frances Ha (2012),ISFP,2 Pdb Votes
1289,Stuart Sutcliffe,Backbeat (1994),ISFP,1 Pdb Vote
1290,Jae Hyuk,Emergency Declaration (2022),ISFP,6 Pdb Votes
1291,Bobby François,Alive (1993),ISFP,1 Pdb Vote
1292,Jean Clawed,Despicable Me (Franchise),ISFP,5 Pdb Votes
1293,Zac,One & Two,ISFP,9 Pdb Votes
1294,Chewy (Auralnauts cannon),Auralnauts Star Wars Cannon,ISFP,3 Pdb Votes
1295,John Woolf,See How They Run (2022),ISFP,3 Pdb Votes
1296,Evie,The Invitation (2022),ISFP,33 Pdb Votes
1297,Harry Harris,Thirteen Lives (2022),XXXX,1 Pdb Vote
1298,Emil,Pelikaanimies (2004),XXXX,1 Pdb Vote
1299,Paul Simonon,Rude Boy,ISFP,1 Pdb Vote
1300,Siggi,Beautiful Beings,ESFP,1 Pdb Vote
1301,Balli,Beautiful Beings,ISFP,7 Pdb Votes
1302,Aurora,Nanti Kita Cerita tentang Hari Ini,ISFP,19 Pdb Votes
1303,Cora Herrera,Father of the Bride (2022),ISFP,5 Pdb Votes
