,id_x,person_mbti,mbti_test,character,movie,new_title,genre_ids,id_y,popularity,release_date,title,vote_average,vote_count
163,28,INFJ,16Personalities,Elio,Call Me by Your Name,Call Me by Your Name,"[10749, 18]",398818,88.106,2017-09-01,Call Me by Your Name,8.1,11749
164,28,INFJ,16Personalities,Sophie,Aftersun,Aftersun,[18],965150,49.786,2022-10-21,Aftersun,7.687,1203
165,28,INFJ,16Personalities,President Snow,The Hunger Games: The Ballad of Songbirds & Snakes,The Hunger Games: The Ballad of Songbirds & Snakes,"[18, 878, 28]",695721,163.821,2023-11-15,The Hunger Games: The Ballad of Songbirds & Snakes,7.167,2171
166,28,INFJ,16Personalities,Calum,Aftersun,Aftersun,[18],965150,49.786,2022-10-21,Aftersun,7.687,1203
167,29,INTJ,16Personalities,Aragorn, lord of the rings,The Lord of the Rings: The Return of the King,"[12, 14, 28]",122,142.415,2003-12-01,The Lord of the Rings: The Return of the King,8.479,23398
168,29,INTJ,16Personalities,Bruce Wayne, Batman Returns,Batman Returns,"[28, 14]",364,56.236,1992-06-19,Batman Returns,6.924,6263
169,29,INTJ,16Personalities,jack sparrow, pirates of the caribbean,Pirates of the Caribbean: The Curse of the Black Pearl,"[12, 14, 28]",22,154.147,2003-07-09,Pirates of the Caribbean: The Curse of the Black Pearl,7.8,19984
170,29,INTJ,16Personalities,anakin skywalker,Star Wars: Episode I - The Phantom Menace,Star Wars: Episode I - The Phantom Menace,"[12, 28, 878]",1893,79.305,1999-05-19,Star Wars: Episode I - The Phantom Menace,6.547,14147
171,29,INTJ,16Personalities,Simba,Lion king,The Lion King,"[12, 18, 10751, 16]",420818,277.54,2019-07-12,The Lion King,7.1,9688
172,29,INTJ,16Personalities,Nathan Algren, last samurai,The Last Samurai,"[18, 28, 10752]",616,56.4,2003-12-05,The Last Samurai,7.585,6615
173,30,INTJ,16Personalities,Mavis Dracula,Hotel Transylvania (2012),Hotel Transylvania,"[16, 35, 10751, 14]",76492,68.009,2012-09-20,Hotel Transylvania,7.0,8333
174,30,INTJ,16Personalities,Dr Strange,Doctor Strange,Doctor Strange,"[28, 12, 14]",284052,436.23,2016-10-25,Doctor Strange,7.423,21583
175,30,INTJ,16Personalities,Spiderman,Spider-Man: Far From Home,Spider-Man: Far From Home,"[28, 12, 878]",429617,124.72,2019-06-28,Spider-Man: Far From Home,7.4,15144
176,30,INTJ,16Personalities,Yuta Okkotsu,Jujutsu Kaisen 0,Jujutsu Kaisen 0,"[16, 28, 14]",810693,80.986,2021-12-24,Jujutsu Kaisen 0,8.198,1279
177,30,INTJ,16Personalities,Luna Lovegood,Harry Potter and the Order of the Phoenix,Harry Potter and the Order of the Phoenix,"[12, 14]",675,121.808,2007-07-08,Harry Potter and the Order of the Phoenix,7.7,18906
178,30,INTJ,16Personalities,Camilo Madrigal,Encanto,Encanto,"[16, 35, 10751, 14]",568124,150.981,2021-10-13,Encanto,7.6,9159
179,30,INTJ,16Personalities,Jack Frost,Rise of the Guardians,Rise of the Guardians,"[10751, 16, 14, 28, 12]",81188,60.361,2012-11-21,Rise of the Guardians,7.361,6486
180,30,INTJ,16Personalities,Neteyam,Avatar: The Way of Water,Avatar: The Way of Water,"[878, 12, 28]",76600,194.924,2022-12-14,Avatar: The Way of Water,7.624,11276
181,30,INTJ,16Personalities,Akaza,Demon Slayer: Kimetsu no Yaiba – The Movie: Mugen Train.,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,"[28, 16, 12, 14, 53]",635302,98.306,2020-10-16,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,8.229,3693
182,31,INFP,16Personalities,Brian , Breakfast Club,The Breakfast Club,"[35, 18]",2108,66.985,1985-02-15,The Breakfast Club,7.747,7759
183,31,INFP,16Personalities,Ellis , Shawshank Redemption ,The Shawshank Redemption,"[18, 80]",278,155.715,1994-09-23,The Shawshank Redemption,8.705,26164
184,31,INFP,16Personalities,Edward Scissorhands,Edward Scissorhands,Edward Scissorhands,"[14, 18, 10749]",162,76.044,1990-12-07,Edward Scissorhands,7.716,12523
185,31,INFP,16Personalities,Chihiro , Spirited away,Spirited Away,"[16, 10751, 14]",129,123.774,2001-07-20,Spirited Away,8.537,15912
186,31,INFP,16Personalities,Luna Lovegood , Harry Potter ,Harry Potter and the Philosopher's Stone,"[12, 14]",671,200.839,2001-11-16,Harry Potter and the Philosopher's Stone,7.913,26544
187,31,INFP,16Personalities,Howl , Howl the moving castle,Howl's Moving Castle,"[14, 16, 12]",4935,110.525,2004-09-09,Howl's Moving Castle,8.409,9443
188,31,INFP,16Personalities,Charlie , Perks of being a wallflower,The Perks of Being a Wallflower,[18],84892,39.28,2012-09-20,The Perks of Being a Wallflower,7.791,10176
189,31,INFP,16Personalities,Joker , Joker (2019),Joker,"[80, 53, 18]",475557,575.209,2019-10-01,Joker,8.161,24579
190,31,INFP,16Personalities,Karen Smith , Mean Girls,Mean Girls,[35],673593,155.458,2024-01-10,Mean Girls,6.115,375
191,31,INFP,16Personalities,Cameron , Ten things I hate about you,10 Things I Hate About You,"[35, 10749, 18]",4951,55.977,1999-03-30,10 Things I Hate About You,7.6,7782
192,32,INTP,16Personalities,Gru, despicable me,Despicable Me 4,"[16, 10751, 35, 28, 878]",519182,128.719,2024-06-27,Despicable Me 4,0.0,0
193,32,INTP,16Personalities,Dr strange, doctor strange ,Doctor Strange,"[28, 12, 14]",284052,436.23,2016-10-25,Doctor Strange,7.423,21583
194,32,INTP,16Personalities,Willy wonka, Charlie and the chocolate factory ,Charlie and the Chocolate Factory,"[12, 35, 10751, 14]",118,105.767,2005-07-13,Charlie and the Chocolate Factory,7.052,14721
195,32,INTP,16Personalities,Haku, Spirited Away,Spirited Away,"[16, 10751, 14]",129,123.774,2001-07-20,Spirited Away,8.537,15912
196,32,INTP,16Personalities,Harley Quinn, Birds of prey,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),"[28, 80]",495764,75.459,2020-02-05,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),6.931,9981
197,32,INTP,16Personalities,Baymax, baymax,Big Hero 6,"[12, 10751, 16, 28, 35]",177572,131.083,2014-10-24,Big Hero 6,7.7,15202
198,33,INTJ,16Personalities,Emma Woodhouse,Emma 2020,Emma.,"[35, 10749]",556678,51.657,2020-02-13,Emma.,7.0,1653
199,33,INTJ,16Personalities,Flynn Rider,Tangled,Tangled,"[16, 10751]",38757,124.861,2010-11-24,Tangled,7.6,11057
200,33,INTJ,16Personalities,Tony Stark,Avengers: Endgame,Avengers: Endgame,"[12, 878, 28]",299534,240.886,2019-04-24,Avengers: Endgame,8.255,24867
201,33,INTJ,16Personalities,Mulan,Mulan,Mulan,"[16, 10751, 12]",10674,97.964,1998-06-18,Mulan,7.913,9308
202,33,INTJ,16Personalities,Isabela Madrigal,Encanto,Encanto,"[16, 35, 10751, 14]",568124,150.981,2021-10-13,Encanto,7.6,9159
203,33,INTJ,16Personalities,Katniss Everdeen,The Hunger Games (2012),The Hunger Games,"[878, 12, 14]",70160,50.003,2012-03-12,The Hunger Games,7.2,21435
204,34,ISTP,16Personalities,Po,Kung Fu Panda (2008),Kung Fu Panda,"[28, 12, 16, 10751, 35]",9502,114.109,2008-06-04,Kung Fu Panda,7.28,11201
205,34,ISTP,16Personalities,John Wick,John Wick (2014),John Wick,"[28, 53]",245891,99.493,2014-10-22,John Wick,7.43,18656
206,34,ISTP,16Personalities,Ip Kai Man,Ip Man (2008),Ip Man,"[18, 28, 36]",14756,22.939,2008-12-12,Ip Man,7.751,3642
207,35,ISTP,16Personalities,Wanda Maximoff,Avengers: Infinity War,Avengers: Infinity War,"[12, 28, 878]",299536,301.378,2018-04-25,Avengers: Infinity War,8.246,28876
208,35,ISTP,16Personalities,Bellatrix Lestrange,Harry Potter and the Deathly Hallows II,Harry Potter and the Deathly Hallows: Part 2,"[14, 12]",12445,139.703,2011-07-12,Harry Potter and the Deathly Hallows: Part 2,8.098,19967
209,35,ISTP,16Personalities,Luna Lovegood,Harry Potter and the Order of The Phoenix ,Harry Potter and the Order of the Phoenix,"[12, 14]",675,121.808,2007-07-08,Harry Potter and the Order of the Phoenix,7.7,18906
210,35,ISTP,16Personalities,Raven,Teen Titans,Teen Titans: Trouble in Tokyo,"[16, 28, 878, 10770]",16237,46.028,2006-09-15,Teen Titans: Trouble in Tokyo,7.8,371
211,35,ISTP,16Personalities,Disgust,Inside Out,Inside Out,"[16, 10751, 12, 18, 35]",150540,226.112,2015-06-09,Inside Out,7.9,20314
212,36,INFJ,16Personalities,Amy Dunne , Gone Girl,Gone Girl,"[9648, 53, 18]",210577,114.341,2014-10-01,Gone Girl,7.892,18095
213,36,INFJ,16Personalities,Mia,La la land (2016),La La Land,"[35, 18, 10749, 10402]",313369,67.669,2016-11-29,La La Land,7.902,16330
214,36,INFJ,16Personalities,Beatrice Prior , Divergent ,Divergent,"[28, 12, 878]",157350,55.559,2014-03-14,Divergent,6.918,12494
215,36,INFJ,16Personalities,Cruella de Vil , Cruella,Cruella,"[35, 80]",337404,87.048,2021-05-26,Cruella,8.026,8981
216,36,INFJ,16Personalities,Andy , The Devil Wears Prada,The Devil Wears Prada,"[18, 35]",350,88.07,2006-06-29,The Devil Wears Prada,7.4,11653
217,37,INFJ,16Personalities,Maximus,Gladiator ,Gladiator,"[28, 18, 12]",98,77.123,2000-05-04,Gladiator,8.216,17833
218,37,INFJ,16Personalities,Howl,Howl's Moving Castle,Howl's Moving Castle,"[14, 16, 12]",4935,110.525,2004-09-09,Howl's Moving Castle,8.409,9443
219,37,INFJ,16Personalities,Paul Atreides,Dune,Dune,"[878, 12]",438631,649.159,2021-09-15,Dune,7.779,11617
220,37,INFJ,16Personalities,Ofelia,Pan's Labyrinth ,Pan's Labyrinth,"[14, 18, 10752]",1417,179.385,2006-10-10,Pan's Labyrinth,7.76,10210
221,38,INTP,16Personalities,Evelyn Salt, SALT,Saltburn,"[18, 35, 53]",930564,61.348,2023-11-16,Saltburn,7.1,1982
222,38,INTP,16Personalities,Master Oogway,Kung Fu Panda (2008),Kung Fu Panda,"[28, 12, 16, 10751, 35]",9502,114.109,2008-06-04,Kung Fu Panda,7.28,11201
223,38,INTP,16Personalities,Suzume Iwato,Suzume no Tojimari,Suzume,"[16, 18, 12, 14]",916224,69.658,2022-11-11,Suzume,7.993,1113
224,38,INTP,16Personalities,Professor Langdon,The Da Vinci Code,The Da Vinci Code,"[53, 9648]",591,47.452,2006-05-17,The Da Vinci Code,6.725,9026
225,39,INTP,michaelcaloz.com,bowser, the mario movie,The Super Mario Bros. Movie,"[16, 10751, 12, 14, 35]",502356,238.439,2023-04-05,The Super Mario Bros. Movie,7.676,8420
226,39,INTP,michaelcaloz.com,spider-punk, across the spiderverse,Spider-Man: Across the Spider-Verse,"[16, 28, 12, 878]",569094,187.181,2023-05-31,Spider-Man: Across the Spider-Verse,8.366,6265
227,39,INTP,michaelcaloz.com,iron man, endgame,Avengers: Endgame,"[12, 878, 28]",299534,240.886,2019-04-24,Avengers: Endgame,8.255,24867
228,39,INTP,michaelcaloz.com,captain underpants, Captain Underpants: The First Epic Movie,Captain Underpants: The First Epic Movie,"[28, 16, 35, 10751]",268531,35.015,2017-06-01,Captain Underpants: The First Epic Movie,6.238,1148
229,40,INFJ,16Personalities,Emily,Corpse Bride,Corpse Bride,"[10749, 14, 16]",3933,84.877,2005-09-12,Corpse Bride,7.553,8757
230,40,INFJ,16Personalities,Leia Organa,Star Wars,Star Wars,"[12, 28, 878]",11,548.205,1977-05-25,Star Wars,8.2,19997
231,40,INFJ,16Personalities,Lucy,Two Weeks Notice,Two Weeks Notice,"[35, 10749]",2642,27.383,2002-12-19,Two Weeks Notice,6.356,1971
232,40,INFJ,16Personalities,Yas,Rye Lane,Rye Lane,"[35, 10749]",1049638,21.353,2023-03-17,Rye Lane,7.098,173
233,40,INFJ,16Personalities,Alice,Plus One,Plus One,"[35, 10749]",508101,22.569,2019-06-14,Plus One,6.948,316
234,40,INFJ,16Personalities,Dani,Midsommar,Midsommar,"[27, 18, 9648]",530385,62.694,2019-07-03,Midsommar,7.162,6729
235,40,INFJ,16Personalities,Arthur,Past Lives,Past Lives,"[18, 10749]",666277,72.273,2023-06-02,Past Lives,7.801,1292
236,40,INFJ,16Personalities,Sasha Tran,Always Be My Maybe,Always Be My Maybe,"[10749, 35]",513576,21.928,2019-05-31,Always Be My Maybe,6.647,1280
237,41,ENTJ,16Personalities,Mark Watney,The Martian,The Martian,"[18, 12, 878]",286217,86.645,2015-09-30,The Martian,7.7,19212
238,41,ENTJ,16Personalities,Peter Parker,Spiderman,Spider-Man,"[28, 878]",557,111.432,2002-05-01,Spider-Man,7.3,18408
239,41,ENTJ,16Personalities,Hiro Hamada,Big Hero 6,Big Hero 6,"[12, 10751, 16, 28, 35]",177572,131.083,2014-10-24,Big Hero 6,7.7,15202
240,41,ENTJ,16Personalities,Tony Stark,Iron Man,Iron Man,"[28, 878, 12]",1726,172.535,2008-04-30,Iron Man,7.644,25736
241,41,ENTJ,16Personalities,Hogarth Hughes,The Iron Giant,The Iron Giant,"[10751, 16, 878, 12]",10386,64.353,1999-08-06,The Iron Giant,7.941,5354
242,41,ENTJ,16Personalities,Miles Morales,Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse,"[16, 28, 12, 878]",324857,113.278,2018-12-06,Spider-Man: Into the Spider-Verse,8.404,14998
243,41,ENTJ,16Personalities,Mai,Next Gen,Next Gen,"[16, 28, 12, 35, 10751, 878]",523777,25.285,2018-09-07,Next Gen,6.9,735
244,41,ENTJ,16Personalities,Dr. Emmett Brown,Back to the Future,Back to the Future,"[12, 35, 878]",105,107.051,1985-07-03,Back to the Future,8.317,19288
245,41,ENTJ,16Personalities,Jim Preston,Passengers,Passengers,"[18, 10749, 878]",274870,235.401,2016-12-21,Passengers,6.9,12873
246,41,ENTJ,16Personalities,Neo,Matrix,Matrix,[],555879,3.195,1998-12-31,Matrix,6.9,26
247,42,ISTJ,16Personalities,Shun,From Up on Poppy Hill,From Up on Poppy Hill,"[16, 18]",83389,34.233,2011-07-16,From Up on Poppy Hill,7.5,1668
248,42,ISTJ,16Personalities,Park Ki Joon,Midnight Runners,Midnight Runners,"[35, 28, 80]",453127,22.569,2017-08-09,Midnight Runners,7.5,198
249,42,ISTJ,16Personalities,Padre Burgos,Gomburza,GomBurZa,"[36, 18]",1187743,23.811,2023-12-25,GomBurZa,8.0,1
250,42,ISTJ,16Personalities,Howl,Howl’s Moving Castle,Howl's Moving Castle,"[14, 16, 12]",4935,110.525,2004-09-09,Howl's Moving Castle,8.409,9443
251,43,INFP,Cognitive functions self-typing,Barbie,Barbie: A Fairy Secret,Barbie: A Fairy Secret,"[16, 10751, 14]",57737,23.617,2011-03-01,Barbie: A Fairy Secret,6.8,474
252,43,INFP,Cognitive functions self-typing,Howl,Howl's Moving Castle,Howl's Moving Castle,"[14, 16, 12]",4935,110.525,2004-09-09,Howl's Moving Castle,8.409,9443
253,43,INFP,Cognitive functions self-typing,Rajun,3 idiots,3 Idiots,"[18, 35]",20453,52.737,2009-12-23,3 Idiots,7.991,2270
254,43,INFP,Cognitive functions self-typing,Sophie,Howl's Moving Castle,Howl's Moving Castle,"[14, 16, 12]",4935,110.525,2004-09-09,Howl's Moving Castle,8.409,9443
255,43,INFP,Cognitive functions self-typing,Elsa,Frozen (2013),Frozen,"[16, 10751, 12, 14]",109445,107.936,2013-11-20,Frozen,7.2,16069
256,43,INFP,Cognitive functions self-typing,Isabelle Madrigal,Encanto,Encanto,"[16, 35, 10751, 14]",568124,150.981,2021-10-13,Encanto,7.6,9159
257,43,INFP,Cognitive functions self-typing,Regina George,Mean Girls,Mean Girls,[35],673593,155.458,2024-01-10,Mean Girls,6.115,375
258,43,INFP,Cognitive functions self-typing,Gojo,Jujutsu Kaisen: 0,Jujutsu Kaisen 0,"[16, 28, 14]",810693,80.986,2021-12-24,Jujutsu Kaisen 0,8.198,1279
259,43,INFP,Cognitive functions self-typing,Mei Mei,Jujutsu Kaisen: 0,Jujutsu Kaisen 0,"[16, 28, 14]",810693,80.986,2021-12-24,Jujutsu Kaisen 0,8.198,1279
260,43,INFP,Cognitive functions self-typing,Elle Woods,Legally Blondes,Legally Blondes,[35],16985,28.304,2009-04-28,Legally Blondes,5.7,247
261,44,INFJ,16Personalities,Riggan Thomson,Birdman,Birdman,[99],435092,4.194,2015-07-01,Birdman,3.167,5
262,44,INFJ,16Personalities,John Miller,Saving Private Ryan,Saving Private Ryan,"[18, 36, 10752]",857,93.699,1998-07-24,Saving Private Ryan,8.213,15296
263,44,INFJ,16Personalities,Joseph Cooper,Interstellar,Interstellar,"[12, 18, 878]",157336,459.175,2014-11-05,Interstellar,8.434,34340
264,44,INFJ,16Personalities,John Nash,A Beautiful Mind,A Beautiful Mind,"[18, 10749]",453,85.427,2001-12-14,A Beautiful Mind,7.857,9897
265,44,INFJ,16Personalities,Oskar Schindler,Schindler's List,Schindler's List,"[18, 36, 10752]",424,101.365,1993-12-15,Schindler's List,8.567,15379
266,44,INFJ,16Personalities,John Anderton,Minority Report,Minority Report,"[878, 28, 53]",180,45.275,2002-06-20,Minority Report,7.347,8393
267,44,INFJ,16Personalities,Andy Dufresne,The Shawshank Redemption,The Shawshank Redemption,"[18, 80]",278,155.715,1994-09-23,The Shawshank Redemption,8.705,26164
268,44,INFJ,16Personalities,Paul Hunham,The Holdovers,The Holdovers,"[35, 18]",840430,106.457,2023-10-27,The Holdovers,7.7,1206
269,44,INFJ,16Personalities,Forrest Gump,Forrest Gump,Forrest Gump,"[35, 18, 10749]",13,185.115,1994-06-23,Forrest Gump,8.475,26605
270,44,INFJ,16Personalities,Bruce Wayne,The Dark Knight (2008),The Dark Knight,"[18, 28, 80, 53]",155,128.536,2008-07-16,The Dark Knight,8.515,31935
271,45,INFJ,I forgot,Galadriel,Lord Of The Rings The Two Towers,The Lord of the Rings: The Two Towers,"[12, 14, 28]",121,103.919,2002-12-18,The Lord of the Rings: The Two Towers,8.395,21149
272,45,INFJ,I forgot,Elle Woods,Legally Blonde,Legally Blonde,"[35, 10749]",8835,66.642,2001-07-13,Legally Blonde,6.755,3808
273,45,INFJ,I forgot,Elizabeth Bennet,Pride And Prejudice(2005),Pride & Prejudice,"[18, 10749]",4348,79.759,2005-09-16,Pride & Prejudice,8.08,7772
274,45,INFJ,I forgot,Jane Smith,Mr & Mrs Smith,MR-9: Do or Die,"[28, 18, 53]",1016346,15.513,2023-08-25,MR-9: Do or Die,5.5,2
275,45,INFJ,I forgot,Sarah Connor,Terminator 2,Terminator 2: Judgment Day,"[28, 53, 878]",280,126.02,1991-07-03,Terminator 2: Judgment Day,8.115,12367
276,45,INFJ,I forgot,Emma Woodhouse,Emma (Gwyneth Paltrow Version),Emma.,"[35, 10749]",556678,51.657,2020-02-13,Emma.,7.0,1653
277,45,INFJ,I forgot,Hermione Granger,Harry Potter Goblet Of Fire,Harry Potter and the Goblet of Fire,"[12, 14]",674,133.333,2005-11-16,Harry Potter and the Goblet of Fire,7.814,20079
278,45,INFJ,I forgot,Nina,Point Of No Return,Point of No Return,"[28, 80, 53]",10498,26.044,1993-03-19,Point of No Return,6.2,667
279,45,INFJ,I forgot,Trinity,Matrix 1,The Matrix,"[28, 878]",603,575.344,1999-03-31,The Matrix,8.215,24874
280,45,INFJ,I forgot,Katniss Everdeen,The Hunger Games (2012),The Hunger Games,"[878, 12, 14]",70160,50.003,2012-03-12,The Hunger Games,7.2,21435
281,46,ENFP,sakinorva.net,Joy,Inside Out,Inside Out,"[16, 10751, 12, 18, 35]",150540,226.112,2015-06-09,Inside Out,7.9,20314
282,46,ENFP,sakinorva.net,Veneer,Trolls Band Together,Trolls Band Together,"[16, 10751, 10402, 14, 35]",901362,139.292,2023-10-12,Trolls Band Together,7.343,758
283,46,ENFP,sakinorva.net,Elle Woods,Legally Blonde,Legally Blonde,"[35, 10749]",8835,66.642,2001-07-13,Legally Blonde,6.755,3808
284,46,ENFP,sakinorva.net,Augustus,The Fault in Our Stars,The Fault in Our Stars,"[10749, 18]",222935,60.276,2014-05-16,The Fault in Our Stars,7.596,10907
285,46,ENFP,sakinorva.net,Benji,Pitch Perfect,Pitch Perfect,"[35, 10402, 10749]",114150,43.471,2012-09-28,Pitch Perfect,7.292,6380
286,46,ENFP,sakinorva.net,Arrietty,The Secret World of Arrietty,The Secret World of Arrietty,"[14, 16, 10751]",51739,52.208,2010-07-16,The Secret World of Arrietty,7.656,2705
287,46,ENFP,sakinorva.net,Weird Barbie,Barbie,Barbie,"[35, 12]",346698,569.353,2023-07-19,Barbie,7.1,8238
288,46,ENFP,sakinorva.net,Wade,Elemental,Elemental,"[16, 35, 10751, 14, 10749]",976573,186.248,2023-06-14,Elemental,7.657,4020
289,46,ENFP,sakinorva.net,Henry Roth,50 first dates,50 First Dates,"[35, 10749]",1824,55.391,2004-02-13,50 First Dates,6.9,6954
290,47,INTJ,16Personalities,Blue,Jurassic World,Jurassic World,"[28, 12, 878, 53]",135397,89.53,2015-06-06,Jurassic World,6.688,19937
291,47,INTJ,16Personalities,Bakugo,/My Hero Academia,My Hero Academia: World Heroes' Mission,"[16, 28, 12, 878, 14]",768744,70.599,2021-08-06,My Hero Academia: World Heroes' Mission,7.571,487
292,47,INTJ,16Personalities,Hermione,Harry Potter,Harry Potter and the Philosopher's Stone,"[12, 14]",671,200.839,2001-11-16,Harry Potter and the Philosopher's Stone,7.913,26544
293,47,INTJ,16Personalities,Benji,Mission: Impossible,Mission: Impossible,"[12, 28, 53]",954,128.053,1996-05-22,Mission: Impossible,6.979,8556
294,48,ENTJ,Cognitive functions self-typing,Baby,Baby Driver,Baby Driver,"[28, 80]",339403,398.941,2017-06-28,Baby Driver,7.451,15204
295,48,ENTJ,Cognitive functions self-typing,Hobart Brown,Spider-man: Across the Spider-Verse,Spider-Man: Across the Spider-Verse,"[16, 28, 12, 878]",569094,187.181,2023-05-31,Spider-Man: Across the Spider-Verse,8.366,6265
296,48,ENTJ,Cognitive functions self-typing,Cobb,Inception,Inception,"[28, 878, 12]",27205,469.381,2010-07-15,Inception,8.368,35717
297,48,ENTJ,Cognitive functions self-typing,Han Lue,The Fast and the Furious: Tokyo Drift,The Fast and the Furious: Tokyo Drift,"[28, 80, 18, 53]",9615,14.885,2006-06-03,The Fast and the Furious: Tokyo Drift,6.483,6584
298,49,ISTP,Cognitive functions self-typing,Hawkeye,Avengers: Age Of Ultron,Avengers: Age of Ultron,"[28, 12, 878]",99861,135.577,2015-04-22,Avengers: Age of Ultron,7.272,22433
299,49,ISTP,Cognitive functions self-typing,12th Doctor,Twice Upon a Time,Twice Upon a Time,[35],5881,6.104,2006-11-08,Twice Upon a Time,5.9,14
300,49,ISTP,Cognitive functions self-typing,Jack Frost,Rise of The Guardians,Rise of the Guardians,"[10751, 16, 14, 28, 12]",81188,60.361,2012-11-21,Rise of the Guardians,7.361,6486
301,49,ISTP,Cognitive functions self-typing,The Flash,Justice League: Crisis on Infinite Earths (2024),Justice League: Crisis on Infinite Earths Part Two,"[16, 878, 28]",1209288,244.194,2024-04-22,Justice League: Crisis on Infinite Earths Part Two,6.538,65
302,50,ISTJ,Cognitive functions self-typing,Lady Bird,Lady Bird,Lady Bird,"[18, 35]",391713,373.703,2017-09-01,Lady Bird,7.266,8187
303,50,ISTJ,Cognitive functions self-typing,Dani,Midsommar,Midsommar,"[27, 18, 9648]",530385,62.694,2019-07-03,Midsommar,7.162,6729
304,50,ISTJ,Cognitive functions self-typing,Amy,gone girl ,Gone Girl,"[9648, 53, 18]",210577,114.341,2014-10-01,Gone Girl,7.892,18095
305,50,ISTJ,Cognitive functions self-typing,Summer,500 days of summer,(500) Days of Summer,"[35, 18, 10749]",19913,61.108,2009-07-17,(500) Days of Summer,7.282,9753
306,50,ISTJ,Cognitive functions self-typing,Gary,Licorice Pizza,Licorice Pizza,"[18, 35, 10749]",718032,62.355,2021-11-26,Licorice Pizza,6.983,2123
307,50,ISTJ,Cognitive functions self-typing,Justine,melancholia ,Melancholia,"[18, 878]",62215,346.783,2011-05-26,Melancholia,7.2,3372
308,50,ISTJ,Cognitive functions self-typing,Miranda,the devil wears prada,The Devil Wears Prada,"[18, 35]",350,88.07,2006-06-29,The Devil Wears Prada,7.4,11653
309,51,ISFJ,16Personalities,Obi-Wan,Star Wars,Star Wars,"[12, 28, 878]",11,548.205,1977-05-25,Star Wars,8.2,19997
310,51,ISFJ,16Personalities,Captain America,Avengers,Avengers: Infinity War,"[12, 28, 878]",299536,301.378,2018-04-25,Avengers: Infinity War,8.246,28876
311,51,ISFJ,16Personalities,Will Turner,Pirates of the Caribbean,Pirates of the Caribbean: The Curse of the Black Pearl,"[12, 14, 28]",22,154.147,2003-07-09,Pirates of the Caribbean: The Curse of the Black Pearl,7.8,19984
312,51,ISFJ,16Personalities,Alice,Alice in Wonderland (1951),Alice in Wonderland,"[10751, 14, 12]",12155,91.75,2010-03-03,Alice in Wonderland,6.635,13564
313,52,ISFJ,Voice recording by proffesional typists,Obi wan kenobi , Star Wars,Star Wars,"[12, 28, 878]",11,548.205,1977-05-25,Star Wars,8.2,19997
314,52,ISFJ,Voice recording by proffesional typists,Ferdinand the bull,ferdinand the bull (1938),Ferdinand the Bull,"[16, 35, 10751]",47166,20.069,1938-11-23,Ferdinand the Bull,6.5,162
315,52,ISFJ,Voice recording by proffesional typists,Forest gump,Forest Gump,Forrest Gump,"[35, 18, 10749]",13,185.115,1994-06-23,Forrest Gump,8.475,26605
316,53,ISTJ,I honestly don't remember but I get ISTJ every time so,Rita,Edge of Tomorrow,Edge of Tomorrow,"[28, 878]",137113,54.622,2014-05-27,Edge of Tomorrow,7.6,13386
317,53,ISTJ,I honestly don't remember but I get ISTJ every time so,Obi-Wan Kenobi,Star Wars,Star Wars,"[12, 28, 878]",11,548.205,1977-05-25,Star Wars,8.2,19997
318,53,ISTJ,I honestly don't remember but I get ISTJ every time so,Ellen Ripley,Alien,Alien,"[27, 878]",348,540.643,1979-05-25,Alien,8.153,13940
319,53,ISTJ,I honestly don't remember but I get ISTJ every time so,Miller,Event Horizon,Event Horizon,"[27, 878, 9648]",8413,44.157,1997-08-15,Event Horizon,6.5,2682
320,53,ISTJ,I honestly don't remember but I get ISTJ every time so,Sarah Connor,Terminator,The Terminator,"[28, 53, 878]",218,603.093,1984-10-26,The Terminator,7.664,12536
321,53,ISTJ,I honestly don't remember but I get ISTJ every time so,The Dude,The Big Lebowski,The Big Lebowski,"[35, 80]",115,57.048,1998-03-06,The Big Lebowski,7.8,10826
322,54,ISFJ,16Personalities,Jack Callaghan,While You Were Sleeping,While You Were Sleeping,"[10749, 35]",2064,32.029,1995-04-21,While You Were Sleeping,7.0,1697
323,54,ISFJ,16Personalities,Robin Hood,Robin Hood,Robin Hood,"[12, 28, 53]",375588,88.536,2018-11-03,Robin Hood,5.9,2868
324,54,ISFJ,16Personalities,George Bailey,It's A Wonderful Life,It's a Wonderful Life,"[18, 10751, 14]",1585,54.977,1946-12-20,It's a Wonderful Life,8.3,4124
325,54,ISFJ,16Personalities,Korso,Titan A.E.,Titan A.E.,"[16, 28, 878, 10751, 12]",7450,29.32,2000-06-16,Titan A.E.,6.558,1036
326,54,ISFJ,16Personalities,Henry Tilney,Northanger Abbey,Northanger Abbey,"[10749, 18, 10770]",18093,27.208,2007-10-24,Northanger Abbey,6.81,290
327,54,ISFJ,16Personalities,Westley,The Princess Bride,The Princess Bride,"[12, 10751, 14, 35, 10749]",2493,50.116,1987-09-25,The Princess Bride,7.7,4379
328,54,ISFJ,16Personalities,Jake 'Hangman' Seresin,Top Gun: Maverick,Top Gun: Maverick,"[28, 18]",361743,144.42,2022-05-21,Top Gun: Maverick,8.221,8587
